"X","Y","DateTime"
"186.5","294.9","237274960186"
"181.4","295.8","237274976967"
"180.3","296.6","237274984949"
"188.4","289.6","237275001716"
"177.3","286.3","237275010158"
"171.8","284.9","237275026907"
"169.7","282.7","237275035183"
"164.6","274.7","237275051679"
"171.3","256.8","237275060033"
"171.3","256.8","237275076904"
"156.6","276.2","237275085149"
"160.1","263.1","237275101673"
"156.7","261.1","237275109990"
"177.9","264.3","237275126683"
"196.9","268.3","237275134944"
"328.1","260.9","237275151844"
"349.6","262.7","237275160076"
"369.7","268.2","237275168360"
"367.5","267.2","237275176781"
"373.9","271.8","237275185051"
"384.4","267.8","237275193430"
"385.8","247.9","237275201781"
"385.5","241.3","237275210119"
"373.9","250.0","237275218492"
"380.8","250.4","237275226756"
"372.8","248.9","237275235075"
"378.0","250.0","237275243475"
"374.2","251.6","237275251637"
"376.8","256.3","237275260048"
"372.6","242.6","237275268633"
"373.9","244.1","237275276837"
"371.2","238.5","237275285302"
"368.6","238.7","237275293551"
"364.4","237.4","237275301850"
"386.3","249.4","237275310007"
"370.4","251.4","237275318400"
"369.9","250.6","237275326738"
"350.0","223.7","237275334992"
"350.0","223.7","237275343422"
"343.8","224.4","237275351801"
"367.5","255.2","237275360065"
"368.5","252.1","237275368361"
"375.6","250.0","237275376687"
"376.7","248.7","237275384934"
"381.6","246.1","237275393365"
"368.1","246.2","237275401687"
"363.6","248.2","237275410061"
"356.3","258.1","237275418412"
"371.6","263.7","237275426734"
"341.7","231.8","237275435110"
"341.7","231.8","237275443385"
"242.7","262.8","237275451549"
"133.3","276.3","237275460108"
"68.1","255.2","237275468316"
"62.8","241.5","237275476708"
"63.7","246.0","237275485053"
"62.6","248.6","237275501655"
"68.9","246.8","237275509907"
"73.2","259.1","237275526664"
"71.6","256.2","237275535008"
"81.4","262.4","237275551633"
"91.7","272.2","237275559920"
"98.1","275.0","237275576819"
"93.9","272.9","237275585037"
"75.8","274.7","237275601625"
"82.0","278.5","237275610125"
"98.5","284.4","237275626820"
"101.1","286.8","237275635177"
"100.7","295.9","237275651643"
"103.3","299.0","237275660105"
"118.4","302.2","237275676790"
"112.1","288.4","237275684979"
"96.6","283.1","237275701747"
"99.3","290.2","237275710028"
"113.5","292.5","237275726717"
"115.1","292.2","237275734987"
"111.5","292.1","237275751760"
"147.5","298.6","237275759967"
"185.7","313.7","237275768508"
"208.4","318.8","237275776792"
"214.6","321.8","237275785054"
"216.2","319.4","237275810157"
"208.7","321.5","237275818591"
"209.1","312.3","237275835183"
"233.8","318.5","237275843447"
"211.8","305.8","237275851648"
"187.6","287.8","237275860127"
"187.7","287.7","237275868183"
"222.9","316.3","237275876751"
"229.2","320.9","237275885085"
"221.4","315.7","237275893563"
"221.5","314.8","237275901685"
"218.1","315.1","237275909970"
"222.0","316.0","237275918346"
"214.1","319.5","237275926755"
"218.8","321.0","237275935078"
"228.3","327.8","237275943382"
"221.9","296.3","237275951605"
"273.8","322.2","237275959988"
"293.3","318.1","237275968343"
"311.4","320.2","237275976860"
"345.2","343.6","237275985094"
"350.0","335.6","237275993434"
"349.7","335.6","237276001653"
"312.4","320.4","237276010074"
"305.4","317.2","237276018445"
"304.5","311.9","237276026718"
"302.8","313.0","237276035184"
"307.4","317.7","237276043385"
"305.0","316.2","237276051556"
"304.0","314.1","237276060180"
"296.7","313.4","237276068332"
"296.1","314.5","237276076673"
"297.3","311.0","237276085082"
"300.8","300.4","237276093375"
"292.6","296.2","237276101508"
"285.6","291.6","237276110126"
"286.4","295.7","237276118297"
"290.8","291.7","237276126738"
"292.7","299.1","237276134919"
"287.8","299.3","237276143407"
"309.6","315.4","237276151736"
"325.8","278.7","237276160050"
"348.4","276.8","237276168391"
"349.7","282.6","237276176651"
"351.0","288.3","237276184808"
"344.1","281.9","237276193212"
"360.8","290.5","237276201697"
"347.3","272.3","237276209813"
"356.7","275.7","237276218201"
"358.4","276.7","237276226827"
"363.7","282.6","237276235104"
"370.3","298.6","237276243265"
"370.3","298.6","237276251820"
"349.6","283.5","237276259924"
"355.5","285.9","237276268464"
"352.2","283.6","237276276575"
"377.4","302.3","237276284947"
"368.9","292.0","237276293335"
"368.9","292.0","237276301632"
"347.6","269.2","237276309916"
"351.6","269.5","237276318199"
"351.3","276.1","237276326579"
"353.6","279.7","237276335198"
"357.6","283.8","237276343219"
"357.2","272.6","237276351486"
"363.7","265.5","237276359884"
"381.7","260.8","237276368324"
"402.9","263.5","237276376663"
"413.3","266.9","237276385076"
"424.8","279.4","237276393413"
"424.8","279.4","237276401774"
"399.8","254.1","237276409949"
"392.6","239.2","237276418213"
"393.8","243.9","237276426514"
"397.8","245.7","237276434819"
"408.1","261.5","237276443152"
"408.4","260.5","237276451608"
"412.7","263.3","237276459959"
"424.1","277.0","237276468368"
"424.1","277.0","237276476751"
"406.9","252.3","237276484815"
"401.6","251.8","237276493301"
"394.4","250.0","237276501698"
"392.8","249.3","237276509995"
"405.7","245.3","237276518158"
"405.7","250.2","237276526682"
"409.3","249.0","237276534981"
"401.9","251.9","237276543091"
"410.4","242.3","237276551417"
"406.3","241.5","237276559890"
"411.2","237.7","237276568207"
"407.8","234.5","237276576568"
"434.0","251.8","237276584766"
"397.6","229.4","237276593204"
"415.8","235.1","237276601635"
"426.5","233.7","237276610018"
"440.0","247.7","237276618353"
"446.8","243.5","237276626648"
"445.2","241.8","237276634964"
"445.2","241.8","237276643339"
"459.2","246.9","237276651637"
"453.8","213.5","237276659854"
"453.8","213.5","237276668081"
"468.2","230.1","237276676519"
"473.9","240.1","237276684909"
"472.8","241.9","237276693174"
"457.7","244.5","237276701647"
"452.2","235.0","237276709856"
"449.9","235.2","237276718255"
"451.7","230.8","237276726653"
"448.1","234.1","237276734932"
"448.0","228.1","237276743193"
"451.2","228.8","237276751612"
"455.8","226.0","237276759953"
"456.8","228.6","237276768313"
"465.7","234.2","237276776712"
"478.9","235.1","237276784921"
"498.7","234.3","237276793227"
"520.0","220.7","237276801528"
"532.0","220.9","237276809691"
"527.8","223.2","237276818134"
"525.1","232.8","237276826404"
"522.0","233.9","237276834800"
"525.8","234.4","237276843201"
"527.3","231.7","237276851594"
"523.4","224.2","237276859850"
"522.4","216.3","237276868202"
"518.1","220.1","237276876519"
"514.8","218.3","237276884863"
"504.1","220.3","237276893288"
"508.5","225.0","237276901493"
"516.2","225.5","237276909843"
"519.9","221.9","237276918205"
"514.3","213.3","237276926486"
"510.0","211.9","237276934818"
"515.3","212.7","237276943178"
"527.9","215.1","237276951447"
"535.4","216.5","237276959832"
"536.3","223.7","237276968182"
"528.6","226.3","237276976564"
"496.5","226.1","237276984858"
"430.4","208.5","237276993169"
"333.2","229.7","237277001479"
"204.5","230.1","237277009854"
"105.3","228.7","237277018107"
"65.2","236.6","237277026450"
"65.2","239.7","237277034746"
"78.9","226.2","237277051459"
"81.5","226.6","237277059771"
"71.7","221.2","237277076400"
"61.6","229.8","237277084759"
"89.8","247.0","237277101456"
"94.2","242.2","237277109763"
"80.0","232.2","237277126437"
"83.4","233.6","237277134675"
"93.7","236.8","237277151468"
"101.9","240.0","237277159795"
"86.8","234.2","237277176419"
"75.0","237.4","237277184779"
"75.3","255.2","237277201460"
"78.1","262.5","237277209749"
"85.1","266.0","237277226397"
"75.2","269.2","237277234827"
"80.6","270.0","237277251399"
"90.3","276.0","237277259881"
"85.8","269.9","237277276643"
"82.1","261.2","237277284804"
"55.5","255.5","237277301575"
"55.5","255.5","237277309906"
"90.4","267.2","237277326583"
"83.3","264.0","237277334783"
"100.2","269.1","237277351535"
"96.5","271.0","237277359778"
"86.7","270.0","237277376569"
"94.7","269.1","237277384775"
"46.6","266.0","237277401438"
"46.6","266.0","237277409773"
"92.9","269.1","237277426590"
"89.9","277.8","237277434845"
"93.8","287.9","237277451400"
"90.1","278.5","237277459800"
"91.3","270.7","237277476464"
"102.4","276.7","237277484841"
"126.2","281.3","237277501306"
"166.8","286.8","237277509839"
"186.3","289.3","237277526384"
"190.8","282.8","237277534703"
"188.5","283.7","237277551510"
"185.7","285.8","237277559726"
"170.3","276.5","237277576423"
"173.8","279.5","237277584742"
"182.1","286.3","237277601459"
"185.3","283.1","237277609780"
"182.8","286.4","237277626482"
"178.7","285.9","237277634622"
"183.4","288.8","237277651622"
"180.8","290.7","237277659876"
"176.7","283.2","237277676514"
"181.0","284.1","237277684767"
"185.9","299.1","237277701391"
"187.4","301.0","237277709965"
"188.8","297.0","237277726302"
"194.8","288.0","237277734953"
"214.3","284.3","237277751451"
"286.6","275.9","237277759899"
"302.1","267.6","237277776452"
"299.2","262.8","237277784678"
"293.1","268.7","237277801292"
"287.3","264.1","237277809712"
"310.8","286.1","237277818052"
"310.8","286.1","237277826422"
"294.8","271.9","237277834741"
"302.4","275.6","237277843067"
"302.4","275.6","237277851449"
"297.4","276.0","237277859652"
"296.2","266.6","237277867983"
"296.6","270.3","237277876366"
"320.2","289.1","237277884617"
"327.3","298.9","237277892895"
"327.3","298.9","237277901600"
"325.6","298.0","237277909915"
"300.6","302.0","237277918116"
"300.6","302.0","237277926360"
"286.6","278.5","237277934786"
"306.4","285.5","237277943036"
"306.4","285.5","237277951394"
"304.8","286.4","237277959790"
"293.2","272.0","237277967964"
"303.1","273.4","237277976347"
"326.5","269.5","237277984703"
"349.0","282.3","237277993029"
"378.2","288.7","237278001369"
"390.7","304.6","237278009691"
"392.1","301.8","237278017921"
"391.4","320.5","237278026432"
"371.9","295.9","237278034634"
"371.5","295.8","237278042972"
"388.8","287.6","237278051394"
"390.6","288.1","237278059780"
"385.9","286.7","237278067928"
"387.4","288.0","237278076274"
"375.8","280.4","237278084636"
"376.9","275.8","237278093025"
"374.0","279.4","237278101352"
"378.9","279.3","237278109596"
"370.3","279.8","237278117940"
"372.8","274.5","237278126457"
"376.4","272.9","237278134707"
"381.2","271.4","237278143029"
"371.5","271.1","237278151187"
"365.5","265.7","237278159744"
"368.6","273.5","237278168065"
"359.8","250.9","237278176611"
"365.7","286.8","237278184886"
"311.7","274.1","237278193072"
"231.9","283.3","237278201373"
"138.3","291.5","237278209914"
"100.3","313.2","237278218032"
"101.8","307.8","237278226323"
"108.1","308.6","237278234657"
"106.3","316.5","237278251514"
"103.3","313.6","237278259756"
"104.5","304.7","237278276259"
"107.3","303.7","237278284547"
"105.7","300.0","237278301331"
"97.4","305.2","237278326209"
"109.5","316.2","237278334823"
"109.5","316.2","237278351367"
"103.8","311.4","237278359640"
"103.8","311.4","237278376329"
"109.6","318.5","237278384562"
"109.6","318.5","237278401184"
"99.8","303.6","237278409648"
"136.5","328.6","237278426387"
"109.7","317.2","237278434702"
"109.7","317.2","237278451378"
"116.0","321.0","237278459645"
"116.0","321.0","237278476288"
"119.3","326.3","237278484712"
"118.3","313.0","237278501366"
"122.5","319.0","237278509552"
"124.2","316.5","237278526534"
"116.3","323.9","237278534621"
"115.8","320.4","237278551535"
"115.5","316.1","237278559561"
"115.8","317.4","237278576465"
"122.0","314.8","237278584868"
"127.0","319.5","237278601399"
"123.1","321.4","237278609724"
"122.5","316.0","237278626391"
"114.9","316.1","237278634509"
"114.9","316.1","237278651246"
"107.6","326.9","237278659642"
"106.9","310.9","237278676392"
"106.9","310.9","237278684639"
"132.3","360.0","237278701306"
"129.6","358.1","237278709672"
"140.8","375.8","237278718060"
"148.6","388.4","237278726302"
"147.4","387.7","237278734734"
"139.4","376.1","237278743115"
"141.3","373.1","237278751429"
"144.4","371.1","237278759552"
"141.1","366.8","237278768117"
"136.5","353.0","237278776475"
"144.5","386.1","237278784681"
"131.7","359.6","237278793191"
"130.6","364.8","237278801207"
"134.3","362.1","237278809602"
"125.2","366.8","237278818001"
"126.2","372.4","237278826296"
"125.5","374.3","237278834637"
"145.6","368.1","237278842867"
"151.5","369.6","237278851232"
"150.3","374.0","237278859585"
"150.1","369.3","237278867967"
"147.7","369.7","237278876296"
"144.1","371.5","237278884562"
"128.6","363.5","237278892949"
"128.4","362.6","237278901234"
"136.0","363.8","237278909726"
"146.8","374.6","237278917968"
"153.1","386.1","237278926291"
"136.0","361.5","237278934656"
"140.8","372.1","237278942852"
"140.8","372.1","237278951301"
"146.9","374.4","237278959765"
"144.8","377.3","237278968151"
"131.5","364.1","237278976348"
"156.3","392.2","237278984841"
"164.9","395.7","237278993141"
"164.9","395.7","237279001501"
"147.8","361.6","237279009489"
"148.2","363.3","237279017935"
"143.3","374.7","237279026219"
"141.5","374.9","237279034584"
"138.5","373.7","237279042957"
"141.1","369.9","237279051256"
"151.6","397.3","237279059716"
"156.1","396.6","237279068078"
"141.6","379.9","237279076506"
"154.4","373.1","237279084507"
"167.5","380.6","237279092873"
"179.4","373.1","237279101263"
"184.5","378.5","237279109542"
"187.8","380.7","237279117979"
"187.1","390.9","237279126271"
"184.7","387.7","237279134559"
"185.0","380.6","237279142968"
"174.1","371.4","237279151165"
"176.4","378.8","237279159577"
"178.4","383.3","237279167857"
"184.4","381.2","237279176271"
"187.0","377.0","237279184540"
"181.8","372.0","237279192788"
"189.6","388.0","237279201148"
"189.0","388.5","237279209715"
"190.9","389.1","237279217916"
"194.3","392.7","237279226268"
"193.4","389.3","237279234630"
"191.1","389.0","237279242962"
"175.9","378.3","237279251270"
"213.1","408.9","237279259499"
"180.1","392.0","237279267740"
"197.3","404.6","237279276184"
"192.8","403.0","237279284557"
"198.7","395.8","237279292858"
"197.4","387.6","237279301416"
"196.3","380.3","237279309420"
"185.4","386.4","237279317856"
"178.3","396.4","237279326251"
"165.0","410.6","237279334557"
"138.7","409.7","237279342821"
"146.8","421.8","237279351266"
"148.8","419.5","237279359469"
"150.7","423.9","237279367866"
"143.3","411.5","237279376267"
"140.0","411.6","237279384607"
"148.3","408.2","237279392984"
"142.5","412.7","237279401185"
"146.5","411.2","237279409753"
"146.5","411.2","237279417771"
"156.9","427.0","237279426160"
"137.0","407.0","237279434616"
"136.9","407.0","237279443072"
"144.2","408.3","237279451404"
"158.4","425.7","237279459550"
"154.4","416.8","237279467871"
"143.9","396.2","237279476038"
"154.0","420.8","237279484558"
"182.4","462.2","237279492840"
"182.4","462.2","237279501396"
"148.5","409.2","237279509560"
"146.0","407.2","237279518010"
"150.5","406.3","237279526373"
"155.6","409.5","237279534467"
"161.9","408.6","237279542720"
"167.8","428.7","237279551003"
"168.0","427.0","237279559588"
"147.9","417.8","237279567863"
"146.3","418.4","237279576140"
"148.0","418.9","237279584433"
"148.1","412.0","237279592791"
"165.6","422.1","237279601191"
"127.6","400.5","237279609526"
"127.5","400.3","237279617797"
"124.8","400.4","237279626205"
"163.0","434.0","237279634499"
"168.3","442.1","237279642873"
"135.8","421.9","237279651250"
"180.6","452.4","237279659517"
"175.1","448.3","237279667812"
"183.0","470.2","237279676107"
"185.4","488.3","237279684337"
"184.1","490.1","237279692854"
"197.3","484.9","237279701255"
"174.2","429.5","237279709624"
"184.6","455.0","237279717939"
"158.9","437.3","237279726249"
"179.4","456.8","237279734556"
"195.8","462.6","237279742780"
"174.7","461.4","237279751159"
"207.5","478.8","237279759374"
"197.8","484.1","237279767655"
"208.7","490.6","237279776229"
"215.9","496.2","237279784589"
"200.0","486.2","237279793032"
"200.0","486.2","237279801034"
"161.9","437.4","237279809313"
"178.0","459.0","237279817669"
"167.0","455.2","237279826090"
"166.6","472.0","237279834512"
"175.6","480.1","237279843101"
"179.2","477.3","237279851081"
"154.8","444.2","237279859724"
"166.8","449.4","237279867833"
"172.8","453.3","237279876102"
"180.2","463.0","237279884462"
"194.5","484.5","237279892687"
"181.4","482.9","237279901187"
"199.4","492.3","237279909515"
"193.3","498.2","237279917863"
"193.3","498.2","237279926115"
"186.3","504.1","237279934523"
"184.4","497.1","237279942864"
"173.2","476.0","237279951125"
"186.0","481.2","237279959439"
"182.3","485.0","237279967818"
"182.3","485.0","237279976136"
"160.0","487.0","237279984441"
"167.1","495.0","237279992742"
"174.7","480.3","237280001113"
"172.2","475.8","237280009430"
"174.1","476.0","237280017742"
"169.7","458.1","237280026061"
"169.0","460.7","237280034397"
"184.2","480.6","237280042779"
"169.0","475.5","237280051084"
"172.8","477.3","237280059418"
"179.2","481.2","237280067755"
"176.3","481.1","237280076002"
"177.5","483.0","237280084377"
"177.5","473.9","237280092724"
"178.2","473.9","237280101060"
"148.9","459.7","237280109379"
"148.8","459.8","237280117760"
"173.3","481.3","237280126093"
"182.3","483.5","237280134464"
"169.3","484.4","237280142674"
"163.7","462.0","237280151140"
"175.9","504.0","237280159384"
"164.5","498.5","237280167699"
"164.5","498.5","237280176132"
"163.3","482.8","237280184365"
"168.6","476.1","237280192778"
"169.5","477.6","237280200996"
"167.8","474.8","237280209378"
"173.1","480.7","237280217707"
"167.5","472.1","237280226031"
"171.9","477.6","237280234415"
"174.1","476.6","237280242719"
"184.8","486.0","237280251031"
"164.6","453.6","237280259377"
"153.3","453.8","237280267781"
"161.7","463.9","237280276069"
"179.0","488.6","237280284406"
"190.7","490.7","237280292754"
"176.6","484.4","237280300973"
"153.6","466.4","237280309447"
"143.8","459.6","237280317706"
"141.5","445.7","237280326009"
"144.8","448.1","237280334358"
"153.4","448.8","237280342708"
"129.5","439.5","237280351029"
"167.2","480.7","237280359437"
"160.0","476.6","237280367735"
"158.7","480.7","237280376129"
"153.1","458.5","237280384482"
"161.8","453.0","237280392738"
"148.9","429.0","237280401011"
"185.3","470.5","237280409402"
"163.9","474.7","237280417711"
"156.3","473.5","237280426004"
"153.3","456.0","237280434388"
"159.2","462.5","237280442685"
"148.7","434.1","237280451035"
"145.7","436.8","237280459426"
"143.3","430.3","237280467711"
"149.9","444.5","237280476008"
"173.6","477.9","237280484348"
"196.4","489.7","237280492760"
"170.3","483.1","237280500999"
"160.7","459.0","237280509268"
"149.2","451.0","237280517693"
"136.9","425.0","237280525966"
"171.1","450.1","237280534359"
"196.8","448.2","237280542719"
"175.5","439.7","237280551113"
"207.2","448.4","237280559354"
"202.3","437.0","237280567683"
"203.5","433.5","237280576009"
"210.6","435.2","237280584326"
"219.2","443.4","237280592691"
"216.0","425.4","237280600980"
"214.9","422.1","237280609385"
"205.8","420.9","237280617753"
"203.9","416.9","237280626010"
"200.0","415.6","237280634390"
"196.7","424.4","237280642657"
"193.7","423.1","237280651010"
"189.6","418.7","237280659320"
"193.7","410.8","237280667644"
"192.8","414.7","237280675990"
"219.2","450.4","237280684232"
"207.0","419.8","237280692644"
"192.3","440.0","237280701030"
"215.8","435.6","237280709293"
"206.4","444.2","237280717690"
"195.4","442.5","237280726020"
"196.7","442.4","237280734301"
"202.7","447.6","237280742642"
"211.6","437.0","237280750952"
"230.5","479.8","237280759202"
"226.0","468.2","237280767632"
"225.4","468.3","237280775980"
"227.4","454.6","237280784357"
"205.3","433.6","237280792570"
"209.7","457.5","237280801022"
"184.8","409.1","237280809234"
"184.5","409.1","237280817618"
"213.1","445.7","237280825967"
"218.6","466.9","237280834372"
"219.9","457.5","237280842656"
"231.5","454.6","237280850944"
"204.3","418.2","237280859278"
"175.5","425.5","237280867567"
"154.9","427.2","237280875985"
"143.0","429.9","237280884336"
"142.2","429.3","237280892561"
"148.0","428.4","237280901019"
"138.6","428.5","237280909249"
"137.1","430.5","237280917605"
"138.1","433.0","237280925993"
"146.6","431.4","237280934335"
"156.0","441.8","237280942670"
"142.1","422.1","237280951021"
"167.4","461.4","237280959269"
"161.3","450.7","237280967612"
"174.2","463.9","237280975995"
"186.0","491.5","237280984370"
"195.3","499.5","237280992535"
"171.2","494.9","237281000969"
"159.0","463.0","237281009321"
"152.3","460.8","237281017647"
"149.9","433.1","237281025920"
"155.6","433.9","237281034240"
"170.4","420.4","237281042540"
"178.7","415.8","237281050879"
"180.6","407.2","237281059160"
"180.4","406.3","237281067662"
"184.2","413.6","237281076013"
"179.1","414.5","237281084170"
"179.4","417.9","237281092576"
"181.0","419.7","237281100990"
"183.7","423.6","237281109309"
"183.9","421.5","237281117593"
"169.0","412.1","237281125921"
"174.0","408.8","237281134241"
"173.8","408.7","237281142658"
"180.4","408.1","237281150892"
"171.6","400.7","237281167468"
"167.0","400.5","237281184296"
"181.5","408.5","237281192432"
"174.8","412.1","237281200852"
"171.4","414.2","237281209129"
"168.2","410.8","237281217494"
"147.2","410.3","237281225858"
"185.0","427.6","237281234124"
"188.3","429.6","237281242636"
"185.6","420.0","237281250947"
"215.4","458.9","237281259139"
"199.0","475.6","237281267596"
"199.0","475.6","237281275933"
"171.0","420.5","237281284294"
"180.4","415.4","237281292643"
"183.2","431.6","237281300959"
"225.0","467.7","237281309230"
"226.9","467.1","237281317575"
"226.8","467.4","237281325935"
"190.3","420.0","237281334230"
"188.1","412.5","237281342576"
"177.4","412.9","237281350981"
"174.3","410.2","237281359288"
"169.4","420.2","237281367613"
"176.0","430.9","237281375991"
"206.5","468.1","237281384153"
"193.0","441.6","237281392591"
"196.0","447.7","237281400906"
"195.2","433.6","237281409262"
"193.0","434.5","237281417563"
"193.6","415.4","237281425890"
"193.1","416.3","237281434318"
"186.4","414.2","237281442616"
"186.7","412.6","237281450874"
"183.7","409.2","237281459178"
"180.1","408.3","237281467499"
"177.3","420.3","237281475860"
"182.8","422.7","237281484262"
"193.7","430.1","237281492572"
"197.0","428.0","237281500881"
"190.3","424.9","237281509160"
"186.3","426.6","237281517472"
"177.3","416.4","237281525873"
"180.4","421.0","237281534270"
"180.4","410.0","237281542596"
"168.8","407.8","237281550829"
"172.4","392.7","237281559256"
"171.4","377.2","237281567615"
"194.0","371.9","237281575894"
"188.9","371.3","237281584131"
"186.4","372.4","237281592427"
"188.9","377.0","237281600790"
"190.0","378.2","237281609159"
"185.8","382.0","237281617456"
"191.3","384.9","237281625816"
"200.3","384.6","237281634148"
"206.7","388.8","237281642459"
"207.5","385.4","237281650812"
"202.4","382.4","237281659123"
"192.4","376.7","237281667507"
"183.9","375.5","237281675794"
"184.2","377.7","237281684175"
"190.3","383.8","237281692492"
"182.8","379.0","237281700816"
"186.5","379.7","237281709128"
"192.4","374.3","237281717470"
"208.2","390.6","237281725811"
"179.8","366.0","237281734175"
"179.8","366.0","237281742480"
"216.7","394.2","237281750797"
"222.3","400.7","237281759163"
"202.9","404.9","237281767457"
"201.4","393.2","237281775808"
"158.7","383.7","237281784151"
"139.3","386.4","237281792784"
"130.5","387.5","237281800874"
"155.3","406.6","237281809211"
"150.2","396.0","237281817696"
"155.5","401.1","237281825906"
"154.5","397.5","237281834207"
"153.2","400.2","237281842724"
"157.2","392.5","237281850944"
"157.7","395.8","237281859391"
"156.5","390.7","237281867781"
"142.9","392.5","237281876125"
"144.4","392.4","237281884247"
"150.8","396.3","237281892704"
"169.6","411.3","237281901058"
"173.3","410.4","237281909333"
"155.9","397.1","237281917428"
"168.7","405.1","237281926044"
"166.2","409.7","237281934181"
"167.8","403.3","237281942510"
"169.1","407.7","237281950912"
"174.6","404.4","237281959367"
"177.3","399.4","237281967669"
"177.3","399.4","237281976112"
"175.8","435.1","237281984289"
"193.6","464.2","237281992650"
"195.1","433.2","237282000943"
"189.7","428.8","237282009219"
"182.5","428.6","237282017495"
"181.3","447.9","237282025833"
"185.9","452.2","237282034193"
"188.5","454.0","237282042523"
"184.4","438.4","237282050946"
"183.5","435.3","237282059177"
"181.8","430.5","237282067556"
"191.8","438.9","237282075779"
"190.6","440.4","237282084210"
"192.8","444.9","237282092695"
"183.5","429.3","237282101085"
"182.3","427.2","237282109447"
"187.5","424.2","237282117713"
"188.1","434.7","237282125885"
"186.8","435.3","237282134303"
"171.2","436.9","237282142525"
"172.5","431.2","237282150838"
"173.1","432.2","237282159273"
"186.4","430.0","237282167579"
"185.6","429.0","237282175740"
"183.5","422.3","237282184162"
"180.0","417.4","237282192555"
"184.3","419.6","237282200823"
"180.7","413.7","237282209203"
"175.9","420.3","237282217402"
"166.7","419.0","237282225858"
"171.6","425.3","237282234037"
"172.9","423.4","237282242669"
"169.1","425.6","237282251077"
"169.4","424.0","237282259228"
"180.4","429.2","237282267630"
"202.9","449.7","237282275951"
"199.8","450.3","237282284198"
"186.0","445.3","237282292588"
"174.1","424.0","237282300959"
"179.4","423.4","237282309331"
"179.4","423.4","237282317612"
"180.6","441.5","237282325975"
"174.6","441.8","237282334255"
"182.1","443.3","237282342545"
"181.5","438.1","237282350996"
"194.0","427.3","237282359357"
"203.7","374.6","237282367546"
"246.7","338.4","237282375816"
"287.3","237.3","237282384147"
"295.5","164.8","237282392552"
"316.5","132.1","237282400929"
"329.7","127.9","237282409376"
"350.2","124.9","237282417396"
"353.6","126.4","237282425881"
"353.3","128.3","237282434244"
"356.0","136.4","237282442455"
"324.1","116.4","237282450957"
"321.8","114.2","237282459219"
"321.8","114.2","237282467385"
"339.3","138.4","237282475869"
"341.4","142.8","237282484171"
"335.6","139.5","237282492574"
"328.8","142.9","237282500858"
"330.1","143.8","237282508976"
"345.0","148.8","237282517616"
"321.6","128.5","237282525720"
"324.6","128.0","237282534154"
"325.3","127.7","237282542467"
"341.7","131.4","237282550778"
"365.9","143.7","237282559125"
"354.1","136.5","237282567410"
"356.2","141.3","237282575862"
"357.6","143.9","237282584154"
"350.6","139.9","237282592442"
"346.1","145.4","237282600824"
"339.9","144.2","237282609240"
"343.1","145.4","237282617562"
"344.9","144.1","237282625731"
"346.9","151.6","237282634160"
"329.4","152.3","237282642514"
"314.0","153.7","237282650960"
"301.5","151.8","237282659329"
"308.8","149.5","237282667551"
"312.0","150.6","237282675956"
"313.3","154.5","237282683971"
"312.6","155.7","237282692463"
"308.7","156.6","237282700850"
"300.0","149.2","237282709071"
"292.9","147.7","237282717310"
"314.2","161.0","237282725765"
"314.4","161.0","237282734082"
"318.6","150.2","237282742462"
"312.1","151.5","237282750675"
"310.2","158.3","237282759081"
"315.5","163.1","237282767539"
"319.1","164.7","237282775869"
"322.7","163.0","237282784325"
"323.2","166.1","237282792379"
"321.1","167.2","237282800675"
"320.0","168.3","237282809010"
"315.8","163.2","237282817370"
"315.4","162.3","237282825645"
"312.8","161.5","237282834118"
"319.6","167.8","237282842501"
"317.8","166.9","237282850847"
"319.9","169.8","237282859108"
"316.5","167.9","237282867509"
"327.8","172.1","237282875806"
"348.4","172.7","237282884087"
"374.0","164.9","237282892361"
"377.5","155.4","237282900788"
"404.0","160.4","237282909035"
"406.5","163.4","237282917281"
"412.5","173.4","237282925797"
"408.7","168.0","237282934074"
"404.3","161.0","237282950703"
"407.2","161.0","237282959032"
"387.9","153.8","237282975729"
"385.4","155.0","237282983995"
"378.2","155.8","237283000707"
"381.6","161.8","237283009039"
"388.4","155.4","237283025705"
"380.5","148.4","237283034001"
"380.5","148.3","237283042362"
"400.8","169.0","237283050727"
"405.7","167.2","237283059032"
"408.4","165.1","237283067377"
"404.0","164.1","237283075755"
"399.2","165.2","237283083960"
"400.4","164.4","237283092437"
"397.2","180.7","237283100685"
"366.6","228.9","237283109041"
"270.5","292.1","237283117462"
"187.3","367.4","237283125744"
"166.4","408.3","237283134086"
"164.8","403.4","237283142482"
"179.0","414.8","237283150742"
"177.8","410.2","237283159064"
"170.8","419.2","237283167376"
"167.1","413.7","237283175523"
"165.1","410.9","237283184060"
"165.5","412.2","237283192426"
"163.6","394.9","237283200763"
"162.8","392.3","237283209065"
"162.3","381.6","237283217381"
"167.4","384.2","237283225776"
"170.9","389.6","237283233988"
"168.9","398.8","237283242451"
"172.5","421.9","237283250770"
"150.6","407.6","237283259059"
"150.6","407.6","237283267423"
"155.7","395.9","237283275718"
"157.3","398.8","237283284023"
"166.6","406.2","237283292393"
"171.4","411.1","237283300642"
"175.2","403.9","237283309021"
"175.6","399.4","237283317338"
"188.0","410.2","237283325710"
"183.9","411.0","237283334003"
"184.4","417.0","237283342362"
"183.0","403.7","237283350777"
"178.7","392.6","237283358954"
"165.8","385.2","237283367387"
"152.7","379.7","237283375747"
